id,page,headword,pos,gloss,phonetic,example_nandi,example_english,concern,reviewer_action,corrected_headword,corrected_pos,corrected_gloss,corrected_phonetic,corrected_example_nandi,corrected_example_english,splits_into,reviewer_notes,reviewer_name
p037_barwet_n,37,barwet,noun,letter,_par-we:t ; _par-wa; paro:n-ô:y ; par-o:n-ô:k,Koit barwet.,The letter arrived (yesterday).,HAS-GHOSTS,,,,,,,,,,
p037_bastaiyat_n,37,bastaiyat,noun,pastor,_pastay-ya:t ; _pastayya:; _pasta-i:n(-ik),,,CLEAN,,,,,,,,,,
p037_basuben_n,37,basuben,noun,"father-inlaw, i.e., husband's father; daughter-in-law, i.e. son's wife, ki-bat V",pa:supe:n,"to cultivate, hoe.",Kibati imbaret. The field is beingcultivated.,GLOSS-LEAK,,,,,,,,,,
p037_bataiat_n,37,bataiat,noun,1. duck. lechi kou batait. (S/he's) waddling like a duck,_patay-ya:t ; _pata-it ; _patay-ya:; _pata-i:n ; _pata-i:n-ik,,"2. hinge, ki-batbat v.",CLEAN,,,,,,,,,,
p37_ki_bargan_v,37,ki-bargan,verb,to spread thinly (grains),_ki:-pa:rka:n,Ibargan bandek!,Spread the maize out to dry!.,RECONSTRUCTED,,,,,,,,,,
p37_ko_bata_v,37,ko-bata,verb,"be done, finished; pass by (in time)",_ko:-pata,Koibata kasit omut.,The work wasfinishedyesterday.,RECONSTRUCTED,,,,,,,,,,
p037_pasit_n,37,pasit,noun,iron (for clothes),_pa:s-it ; _pa:s,,,CLEAN,,,,,,,,,,
p038_batet_n,38,batet,noun,back,_pat-e:t ; _patay; pat-a:y ; pat-a:-ik,,"Expressions: oret ab batet spine (lit. path of the back, a.k.a. rotet)",CLEAN,,,,,,,,,,
p038_beit_n,38,beit,noun,"price, kinde beit to set the price",pe:-i:t ; pe:y,,,CLEAN,,,,,,,,,,
p038_bek_n,38,bek,noun,1,_pe:k ; __pay; _pay-wa: ; _pay-wa:t,,"Eleusine coracana, finger millet. 2. com, grain, bek ab kipsongi millet grain",CLEAN,,,,,,,,,,
p038_bek_n,38,bek,noun,1. water. lune bek che lolong',pe:k ; pey; pe:y-ya: ; pe:yya:t,,Wash itwith warm water.,CLEAN,,,,,,,,,,
p038_bekpekiet_n,38,bekpekiet,noun,eczema,_pe:kpe:k-yet ; pe:kpe:k,,"Tinyei bekpekiet. (S/he) has eczema,",CLEAN,,,,,,,,,,
p38_ke_bek_vven,38,ke-bek,verb,to perish. ko-bek v.ven. /ko-pek/ to be finished (of a supply of s.t.) ko-bek-chi v.app. /ko-bek-ci/ to finish on,ke:-pek,Kogobekchi bek kimoik.,The flour has been finished on food.,RECONSTRUCTED,,,,,,,,,,
p38_ke_bekpegan_v,38,ke-bekpegan,verb,"to become flaky, be eczematous",_ke:-pe:kpe:kan,Kigobekbegan borto.,The skin has become flaky.,RECONSTRUCTED,,,,,,,,,,
p38_ki_be_v,38,ki-be,verb,"to egg on, goad, spur, foment, inflame, incite",_ki:-pe,KebelogokCheruiyot.,Cheruiyot egged the children on.,RECONSTRUCTED,,,,,,,,,,
p038_ki_bel_vt,38,ki-bel,verb_transitive,"to conquer, beat, overcome, defeat, do better than. bei (beel) ke-bel v",ki:-pel,"1. to bum (tr.), bake.",Mebel ingoriet. Don't bum the dress.,GLOSS-LEAK,,,,,,,,,,
p38_ki_belbel_vven,38,ki-belbel,verb,"to come directly, straight",ki:-pelpe:l,Ibelbelu tuga.,The cows are coming straight home (without dawdling on the way).,RECONSTRUCTED,,,,,,,,,,
p039_belelutiet_n,39,belelutiet,noun,loop on edge of leather garment for tying. ki-belgech v,pelelu:t-yet ; pelelu:t; pelelu:t ; pelelu:t-ik,to abuse by creating an uproar.,Kebelgech logok. (S/he) abused the children (by creating an uproar).,GLOSS-LEAK,,,,,,,,,,
p039_beliot_n,39,beliot,noun,elephant. u beliot. (It's) as big as an elephant,pe:l-ya:t ; pe:l-ya:; pe:l ; pe:l-e:k,,ke-beluk v.ven.,HAS-GHOSTS,,,,,,,,,,
p039_beluk_adv,39,beluk,adverb,"/peluk/ somersault, kebar peluk to do somersaults",,,,CLEAN,,,,,,,,,,
p039_bembet_n,39,bembet,noun,sticky gum (used for trapping birds),pe:mpet ; pe:m,,,CLEAN,,,,,,,,,,
p039_bembiat_n,39,bembiat,noun,"Imperata cylindrica, a perennial grass with shoots reaching to 2-3 ft., leaves stiff and upright with rough sharp edges and a long tapering pomt. bendi)",_pe:mp-ya:t ; __pe:mpya:; _pe:mp ; _pe:mp-i:k,,,CLEAN,,,,,,,,,,
p039_bendo_n,39,bendo,noun,meat,pe:n-ta ; pe:ny; _pany ; _pany-e:k,,Kaal bendo. (S/he) bought meat.,CLEAN,,,,,,,,,,
p039_benet_n,39,benet,noun,"hunting knife (i.e. worn in belt), beng' ko-beng' v",pen-e:t ; pen-6 ; pen; peno:s-ya ; pen-o:n ; pen-o:s-yek ; peno:n-ik,"1. be without, lacking.",Kagobeng' lakwane kiyoktoi. There is no child to be sent.,GLOSS-LEAK,,,,,,,,,,
p039_bengit_n,39,bengit,noun,bank (financial institution). Expressions:,pe:nk-i:t ; pe:nk-i; pe:nki:n-ik,,,CLEAN,,,,,,,,,,
p39_ke_beluch_v,39,ke-beluch,verb,to pass by without knowing,ke:-pelu:c,Kobeluch bik.,The people crossed paths (unbeknowst to one another).,RECONSTRUCTED,,,,,,,,,,
p39_ke_beluk_chin_vrecip,39,ke-beluk-chin,verb,to miss one another,ke:- pelukci:n,Kobelukyin bik.,The people missed one another.,RECONSTRUCTED,,,,,,,,,,
p040_berber_a,40,berber,adjective,"foolish, naive",_perper ; perper(-e:n),Berber Jeptum.,Jeptum is naive.,HAS-GHOSTS,,,,,,,,,,
p40_berber_vincep,40,berber,verb,to become a fool,_ke:-perperi:t,Iberberitu!,May you become a fool! (a curse).,RECONSTRUCTED,,,,,,,,,,
p040_berberiet_n,40,berberiet,noun,"naivete, ke-bere v",pe:rpe:r-ye:t ; be:rpe:rya,"to suppose, presume, think, assume.",Obere wendi mutai. I think he's going tomorrow.,GLOSS-LEAK,,,,,,,,,,
p040_bergeiat_n,40,bergeiat,noun,virgin,_pe:rke:-ya:t ; _pe:rke:- ya:; _pe:rke:-i:n ; _pe:rke:-i:n-ik,Bergeia Jemibei.,Jemibei is a virgin.,CLEAN,,,,,,,,,,
p040_bertet_n,40,bertet,noun,"bark (dry), bertet ab ketit tree bark",_pe:r-te:t ; _pe:r-t6; _pe:r ; _pe:r-ik,,,CLEAN,,,,,,,,,,
p040_berutiet_n,40,berutiet,noun,"scar, mark, weal, old injury",pe:ru:t-yet ; pe:ru:t; pe:ru:t ; pe:ru:t-ik,,"Tinyei perutiet. (S/he) has a scar,",CLEAN,,,,,,,,,,
p040_besendo_n,40,besendo,noun,"debt. Tinyei besendo. (S/he) has a debt, /tinyey pesen-ta/",pesenta ; pesen; pesenwa ; pesenwe:k,,,CLEAN,,,,,,,,,,
p040_besiet_n,40,besiet,noun,"separation, ke-bes-io v.assoc",pe:sy-e:t ; pe:sy-a,,,CLEAN,,,,,,,,,,
p040_ke_beny_vt,40,ke-beny,verb_transitive,"to dishonour, let down, betray",_ke:-pe:ny,,Kabeny chorw^et. (S/he) betrayed the friend.,CLEAN,,,,,,,,,,
p40_ke_besen_v,40,ke-besen,verb,to borrow,ke:-pesen,Besen rabinik.,Borrow the money.,RECONSTRUCTED,,,,,,,,,,
hollis_p041_asis_n,41,asis,noun,"God, the Sun (supreme deity)",asista (sg.def),,,CLEAN,,,,,,,,,,
p041_bestit_n,41,bestit,noun,"vest, ke-bet v",pest-i:t ; pesti,to split (v.t.) (e.g. logs).,Motun kobetaken mo! May your stomach split someday! (a curse).,HAS-GHOSTS|GLOSS-LEAK,,,,,,,,,,
p041_beteiot_n,41,beteiot,noun,mi: pe:te:y-ya:t ce:p-ki:lte:t _a:p e-u:t/,petey-ya:t ; petey-ya:; pete-i:n-(ik) [< Swa. pete ring] ring. Mi beteiot chepkildet ab eut. There is a ring on the little fmger.,,,CLEAN,,,,,,,,,,
p041_betut_n,41,betut,noun,"day. bet kwen. middle ofthe day, afternoon",pe:t-u:t ; pe:t; pe:t-u:s-ya ; pe:t-u:s-yek,,bet ko lolei asis. broad daylight,CLEAN,,,,,,,,,,
p041_betwet_n,41,betwet,noun,"1. opening ofangle (as in comer ofeye, web of fingers, crotch), betwet ab konda comer of eye",petw-e:t ; petw-a; petwo:s-ya ; petw-o:s-yek,,betwet ab eut web of fmgers,CLEAN,,,,,,,,,,
hollis_p041_iletnemie_n,41,ilet ne-mie,noun,good thunder-god,,,,CLEAN,,,,,,,,,,
hollis_p041_iletneya_n,41,ilet ne-ya,noun,bad thunder-god,,,,CLEAN,,,,,,,,,,
p41_ke_bet_ito_vitv,41,ke-bet-ito,verb_intransitive,"to disappear, be lost thither",ke:-bet-ita,Betite!,Disappear!.,RECONSTRUCTED,,,,,,,,,,
p041_ke_betes_vt,41,ke-betes,verb_transitive,"1. to split apart roughly with force, rive",_ke:-petes,Kogobetes asista ing'unyut.,The sun has cracked the ground.,CLEAN,,,,,,,,,,
p41_ko_betes_vz,41,ko-betes,verb,"to split, crack",_ko-petes,Kogobetes ing'unyut.,The groundhascracked.,RECONSTRUCTED,,,,,,,,,,
hollis_p041_oiik_n,41,oiik,noun,spirits of departed ancestors. (pl. of oiin),,,,CLEAN,,,,,,,,,,
p042_bichi_a,42,bichi,adjective,"difficult, laborious, arduous, exhausting, delicate",_pici:y ; pici:-e:n,Bichien ng'alek.,The situation (lit. words) is delicate.,CLEAN,,,,,,,,,,
p042_bichiindo_n,42,bichiindo,noun,"hardship, difficulty, ke-bichogen v",_pici:-in-t6 ; _pici:-in,,,GLOSS-LEAK,,,,,,,,,,
p042_biek_n,42,biek,noun,"[ke-bi to defecate] excrement, biek ab busit catexcrement",_piy-ek ; _piy-at; _piy-a: ; _piy-a:t,,,CLEAN,,,,,,,,,,
p042_bigibigit_n,42,bigibigit,noun,motorcycle,pikipik-i:t ; pikipiki,,,CLEAN,,,,,,,,,,
p042_bik_n,42,bik,noun,people (sg. chito),pi:k ; pi:c,Mongen bik ab kot.,I don't know the owners ofthe house.,CLEAN,,,,,,,,,,
p042_bilibilik_n,42,bilibilik,noun,pepper (hot),_pilipil-i:k ; _pilipili,,,CLEAN,,,,,,,,,,
p042_bilielek_n,42,bilielek,noun,"milk highly diluted with water, ke-bin kei v.refl",pilyel-e:k ; pilyel,,to move hips (as) in coitus. 6ei tansi anan binei kei? (Is s/he) dancing or wiggling her/his hips?,CLEAN,,,,,,,,,,
p042_binet_n,42,binet,noun,"hip movement in coitus, ke-binin v",pin-e:t ; pin-6,,"to stand stiffly, binsik^.",GLOSS-LEAK,,,,,,,,,,
p042_binyinyet_n,42,binyinyet,noun,leech,_pi:nyi:ny-et ; _pi:nyi:ny; _pi:nyi:ny ; _pi:nyi:nyik,,,CLEAN,,,,,,,,,,
p042_bionet_n,42,bionet,noun,firestick. kebarbar bionet to twirl the firestick (to make a fire),pio:n-et ; pio:n; pio:n-ay ; pio:n-a-i:k,,ke-bior v.,HAS-GHOSTS,,,,,,,,,,
p42_ke_bil_v,42,ke-bil,verb,to be difficult,_ke:-pil,Mobilei; imuchi koai chi tugul.,"It's not difficult, it is not a big deal; anyone can do it.",RECONSTRUCTED,,,,,,,,,,
p043_birbiriet_n,43,birbiriet,noun,dagger,pirpir-ye:t ; pirbir,,,CLEAN,,,,,,,,,,
p043_birechet_n,43,birechet,noun,safari ant,pi:re:c-et ; pi:re:c; pi:re:c ; pi:re:c-ik,Rotei birechik.,The safari ants are moving in aconvoy.,CLEAN,,,,,,,,,,
p043_biremit_n,43,biremit,noun,frame ofbicycle,_pire:m-it ; _pire:m,,,CLEAN,,,,,,,,,,
p043_biret_n,43,biret,noun,beating,pir-e:t ; pir-6; pir-u:t ; piru:t-ik,,,CLEAN,,,,,,,,,,
p043_birir_a,43,birir,adjective,1. red,piri:r ; piri:r-e:n,Birir ingoriet.,The dress is red.,HAS-GHOSTS,,,,,,,,,,
p043_biritiet_n,43,biritiet,noun,penis (impolite); also pirtit. ke-bir-ji v.app,_pirit-ye:t ; _pirit,toinsist.,Kobirjo chego. (S/he) made me (take/drink) milk.,CLEAN,,,,,,,,,,
p043_birtit_n,43,birtit,noun,penis (impolite); also piritiet. birtoet ab met,_pirt-it ; _pirit,,,CLEAN,,,,,,,,,,
p044_bitet_n,44,bitet,noun,"other side, opposite side, across",pi:tet,,"Mi bito nin. (S/he) is on the other side of the river, across the river,",CLEAN,,,,,,,,,,
p044_bitet_n,44,bitet,noun,"character (quality of person), characteristic, disposition",_pi:t-e:t ; _pi:t-6; _pi:t-o:sya ; _pi:t-o:s-yek,,"Tinyei bitet ne ya. (S/he) has a bad disposition,",CLEAN,,,,,,,,,,
p044_bitondo_n,44,bitondo,noun,"custom, characteristic way of being, character, bitond ab lakwana that child's character",pi:to:n-ta ; pi:tô:n; pi:to:n-wa ; pi:to:n-wek,,,CLEAN,,,,,,,,,,
p045_biut_n,45,biut,noun,"1. cattle enclosure, kraal, corral",_pi:-u:t ; _pi:; _pi:-u:s-ya ; __pi:-u:s-yek,Mi bi tuga.,The cattle are in the kraal.,CLEAN,,,,,,,,,,
p045_blaisit_n,45,blaisit,noun,pliers,_pla:ys-it ; _pla:ys,,,CLEAN,,,,,,,,,,
p045_bobat_n,45,bobat,noun,mushroom,_pô:p-a:t ; __pô:p-a:;_pô:p ; _pô:p-ek,,,CLEAN,,,,,,,,,,
p045_boger_n,45,boger,noun,"mother-in-law, i.e. husband's mother, daughter's husband (reciprocal)",_po:ker,Ochome boger.,I like mother-in-law.,CLEAN,,,,,,,,,,
p045_bogiat_n,45,bogiat,noun,honeycomb,_pô:k-ya:t ; _pô:k-ya:; _pô:k ; _po:k-ik,,,CLEAN,,,,,,,,,,
p045_bogisit_n,45,bogisit,noun,box. ke-bogit V,_pô:kis-i:t ; _pô:kis; _pô:kis-i:s-ya ; _pô:kis-i:s-yek,to be drunk.,Kobogit kimaiat. The drunkard becamedrunk.,GLOSS-LEAK,,,,,,,,,,
p045_boinet_n,45,boinet,noun,bushbuck. ki-bok v.ven,_pô:yn-e:t ; _pô:yn-a; pô:yn-ô:y ; pô:yn-o:k,"1. to come with alarm, come out to war, come storming.",Ibogu ne? What are (they) storming hither (for)?.,CLEAN,,,,,,,,,,
p045_Bok_n,45,Bok,noun,"Bok, male Bok (in sg.)-",jpo:k ; _pô:k-yek; pô:k-i:n ; pô:k-i:n-tet,,,CLEAN,,,,,,,,,,
p045_bokiot_n,45,bokiot,noun,"Galiniera coffeoides, shrub or tree to 35 ft. usually on edge of forest; bark pinkish-grey; small red berries; waxy, white flowers tinged with pink",p6k-ya:t,,,CLEAN,,,,,,,,,,
p045_bokiot_n,45,bokiot,noun,"dust balls, ko-bolbol V",p6k-ya:t ; p6k-ya:,"to be near to tears, well up with tears (of eyes).",Kagobolbol konyek. The eyes welled up with tears.,GLOSS-LEAK,,,,,,,,,,
p045_boldet_n,45,boldet,noun,cloud. Mibolik emet ra,_po:l-te:t ; _po:l-ta; _pô:l ; _po:l-ik,,,CLEAN,,,,,,,,,,
p45_ke_biyo_v,45,ke-biyo,verb,to be full (of food),ke:-pi:yya,Koobiye.,I'm full.,RECONSTRUCTED,,,,,,,,,,
p046_bombo_n,46,bombo,noun,spigot (of well pump),pô:mpo ; po:mbo-it,,,CLEAN,,,,,,,,,,
p046_bombowet_n,46,bombowet,noun,ravine (may have water),pô:mpo:-we:t ; pô:mpô:-wa; pô:mpo:-o:n ; pô:mpo:-o:n-ik,Mi tuga bombowob Kapchepsi.,The cattle are in the Chepsis' ravine.,CLEAN,,,,,,,,,,
p046_bondet_n,46,bondet,noun,"hole, hollow in tree (see kerinket). bondet ab ketit hollow in the tree",pô:n-te:t ; pô:n-ta,,Expressions: bondet ab kowet medullary cavity,HAS-GHOSTS|CROSS-REF,,,,,,,,,,
p046_Borana_n,46,Borana,noun,"Borana, male Borana (in sg.)",_p6rana ; _p6ran-e:k; p6ran-i:n ; p6ran-i:n-tet,,,CLEAN,,,,,,,,,,
p046_borbor_a,46,borbor,adjective,"brittle, crumbly, delicate, fragile (of dry things and, by extension, of a person). borbor (boorboor)",_p6rp6r ; p6rpor(-e:n),,,CLEAN,,,,,,,,,,
p046_borob_n,46,borob,noun,"the innocents, kaborob the lineage of the innocents",_p6rô:p,,,CLEAN,,,,,,,,,,
p046_borogek_n,46,borogek,noun,"sap from palm (sosiot) made into palm-wine, kebarborogektotake sap from the palm tree",p6r6k-e:k ; porok,,,CLEAN,,,,,,,,,,
p46_i_vincep,46,i,verb,[< borbor brittle] to become brittle,_ko-porp6ri:t,Koborboritu kowoy chepioset.,The elderly lady's bones have become brittle.,RECONSTRUCTED,,,,,,,,,,
p046_ke_borbor_vt,46,ke-borbor,verb_transitive,to rub repeatedly,ke:-po:rpô:r,Oborbori pek.,I'm rubbing and rubbing the millet (between hands to separategrains out).,HAS-GHOSTS,,,,,,,,,,
p046_ke_boror_vt,46,ke-boror,verb_transitive,"to prune, kebor ketit to prune a tree",ke:-por6r,,,CLEAN,,,,,,,,,,
p46_ki_boroch_vcans,46,ki-boroch,verb,to finish s.t,ki:-porô:c,Kogoboroch.,(S/he) has finished (it).,RECONSTRUCTED,,,,,,,,,,
p046_ko_borok_vi,46,ko-borok,verb_intransitive,to be finished (of an activity),ko:-porok,Kogoborok kasit.,The work is finished.,CLEAN,,,,,,,,,,
p047_bororiet_n,47,bororiet,noun,"group of people who had settled together and established a history of common interaction; if a subgroup moved to a different area then a bororiet would be represented in more than one place; these were the largest groups in Nandi society, bororiet ab Kabianga the bororiet of Kabianga",p6r6r-ye:t ; poror; p6r6r-yo:s-ya ; p6r6r-yo:s-yek,,,CLEAN,,,,,,,,,,
p047_borowet_n,47,borowet,noun,1. barkrope or vine. lin borowet! Twist the rope until it is taut!,p6rô-we:t ; p6rô-wa; p6ro-o:n ; p6rô-o:n-ik,,"2. afterbirth of livestock, borowet ab teta afterbirth ofcow",CLEAN,,,,,,,,,,
p047_borto_n,47,borto,noun,"1. body. 2. disease, illness",po:r-ta ; pô:r; po:r-wa ; po:r-wek,,Bortos ok borto. (S/he) is battling with illness.,CLEAN,,,,,,,,,,
p047_bosiek_n,47,bosiek,noun,flour,pô:s-ye:k ; pô:s-yo,,,CLEAN,,,,,,,,,,
p047_bosto_n,47,bosto,noun,"receding hairline (on sides), bot (see kobot) ke~botan v.i",po:s-ta ; po:s; po:s-wa ; po:s-wek,"to shiver, quake, shake, tremble.",Kebotonso kapchebasisinik. The twins shivered.,HAS-GHOSTS|CROSS-REF,,,,,,,,,,
p047_buch_adv,47,buch,adverb,"nothing, gratis; in vain, to no purpose; nonsense",_puc,Buch cho.,"Those are nothing (secondary, minor, subordinate).",HAS-GHOSTS,,,,,,,,,,
p047_ke_bubuny_vt,47,ke-bubuny,verb_transitive,"to smother, suffocate(tr.). kebubuny artet to smother the goat",_ke:-pu:puny,Kabubuny ingoroik.,The clothes smothered him.,CLEAN,,,,,,,,,,
p048_bugat_n,48,bugat,noun,"foam, froth, suds",_puk-a:t ; _puk-a:,Bugat kitio.,It is sudsy.,CLEAN,,,,,,,,,,
p048_bugut_n,48,bugut,noun,book,puk-u:t ; puk-u ; puko-it; puk-u:s-ya ; puk-u:s-yek,,,CLEAN,,,,,,,,,,
p048_buiwet_n,48,buiwet,noun,large quantity ofdust,pu:y-we:t ; pu:y-wa,Mi buiywt sang' ne o.,There is an enormous amount ofdust outside.,CLEAN,,,,,,,,,,
p048_bulbulet_n,48,bulbulet,noun,"concealment, ke-bumbur v",_pulpul-e:t ; _pulpul-6,,"to hollow out, make a hollow, kebumbur mogorwab tomoto to hollow out the tobacco bundle",GLOSS-LEAK,,,,,,,,,,
p048_bunbun_a,48,bunbun,adjective,"soft, not rigid, not hard",_punpun ; punpun(-e:n),Bunbun ingu'nyut.,The earth is soft.,CLEAN,,,,,,,,,,
p048_bundet_n,48,bundet,noun,"donkey, ass",_punt-e:t ; _punda; pundô:y ; pund-ô:k,,,CLEAN,,,,,,,,,,
p048_bundugit_n,48,bundugit,noun,"gun, rifle",puntuk-i:t ; puntuki; puntuk-i:s-ya ; puntuk-i:s-yek,,,CLEAN,,,,,,,,,,
p048_ke_bul_vt,48,ke-bul,verb_transitive,"1. to worry, hover over",_ke:-pu:l,Bulei busit muriat.,The cat is worrying the rat.,CLEAN,,,,,,,,,,
p48_ke_bul_v,48,ke-bul,verb,"to stink, decay, rot",ke:-pul,Kigobul.,(It) has rotted.,RECONSTRUCTED,,,,,,,,,,
p048_ke_bulbul_vt,48,ke-bulbul,verb_transitive,"to hide, conceal, cover up",_ke:-pulpul,,Bulbuli ne Kimng'ung'uny? What Kimng'ung'uny hiding?,CLEAN,,,,,,,,,,
p48_ke_bun_v,48,ke-bun,verb,to go by (i.e. one way rather than another),ke:-pun,Bunei oranin.,(S/he's) taking that path.,RECONSTRUCTED,,,,,,,,,,
p48_ke_bun_v,48,ke-bun,verb,to come from,ke:-pun,Bunu ka.,(S/he's) coming from home.,RECONSTRUCTED,,,,,,,,,,
p049_bung'ung'wet_n,49,bung'ung'wet,noun,mole,pu:ngu:ng-wet ; pu:ngu:ng-wa;pu:ngu:ng-o:n(-ik),Bolei bung'ung'wet keringet.,The mole is digging a hole.,CLEAN,,,,,,,,,,
p049_bunugutiet_n,49,bunugutiet,noun,"fracture, ke-bunuk v",punuku:t-yet ; punuku:t,,,GLOSS-LEAK,,,,,,,,,,
p049_bunyeriek_n,49,bunyeriek,noun,grass used for thatching,_punyer-ye:k ; _punyer; _punyer-ya: ; _punyerya:t,,,CLEAN,,,,,,,,,,
p049_bunyot_n,49,bunyot,noun,enemy,pu:n-ya:t ; pu:n-ya:; pu:n ; pu:n-ik,,Barin bun! May you be killed by enemies!,HAS-GHOSTS,,,,,,,,,,
p049_burasta_n,49,burasta,noun,"anthrax, dropsy, ke-burbur v",_pura:s-ta ; _pura:s; pura:s-wa ; pura:s-wek,"tocancel, rub out, eradicate, obliterate.",Kaburbur ng'alek. (S/he) struck the conversation out.,GLOSS-LEAK,,,,,,,,,,
p49_burbur_v,49,burbur,verb,"to deceive, cheat or swindle",_ki:-purpu:r,Keburbur Kibet chepkondokyuk.,"Kogochi siling' mut; kowekwo somok ak kole ko chutok kitio. Kibet swindled me out of my money. I gave him five shillings; he returned three to me, and he said that was all there was.",RECONSTRUCTED,,,,,,,,,,
p49_ke_bur_v,49,ke-bur,verb,"to become pregnant before marriage; become pregnant (of dog, etc.)",ke:-pur,Burot chepto.,The girl is pregnant before marriage.,RECONSTRUCTED,,,,,,,,,,
hollis_p049_orkoiyot_-,49,orkoiyot,-,noun. (chief medicine man),orkoiik (pl.),,,CLEAN,,,,,,,,,,
hollis_p049_parparek_n,49,parparek,noun,stones for divination. (pl.),,,,CLEAN,,,,,,,,,,
hollis_p049_pusaruk_n,49,pusaruk,noun,"amulets, medicine. (pl.)",,,,CLEAN,,,,,,,,,,
hollis_p049_setanik_n,49,setanik,noun,concoction for warriors,,,,CLEAN,,,,,,,,,,
hollis_p049_soiyet_n,49,soiyet,noun,bamboo divining tube,,,,CLEAN,,,,,,,,,,
p050_burburetiet_n,50,burburetiet,noun,"Nutgrass, Watergrass (Cyperus rotundus); perennial herb, 6-12 in. high with a three-angled smooth stem rising from centre of a basal cluster of grass-like leaves; flowering stem with brown to darkreddishbrown spikelets 1/2-1 in. long Chang' burburetik ng'useronin",pu:rpu:re:t-yet ; pu:rpu:re:t;pu:rpu:re:t ; pu:rpu:re:tik,,There is a lot of burburetik grass at that marsh.,CLEAN,,,,,,,,,,
p050_buresiet_n,50,buresiet,noun,1. snake. 2. lazy but cunning person,pu:re:s-yet ; pu:re:s; pu:re:s ; pu:re:s-ik,Bures Jeremiah.,"Jeremiah is a lazy, but cunning, person.",CLEAN,,,,,,,,,,
p050_buret_n,50,buret,noun,[bureti place with mist] July,pu:re:t,,,CLEAN,,,,,,,,,,
p050_burgei_a,50,burgei,adjective,warm. Burgei ole burgei! Burgei. Warm saywarm! (invocation directive) Burgei. (response) /purkey o-le purkey! purkey/,purkey ; purke:-e:n,,,CLEAN,,,,,,,,,,
p050_buruk_a,50,buruk,adjective,"horns pointing upwards and forwards, the tips turned inwards, ei nenyu ne buruk my ox the tips of whose horns are turned pointing inwards",puruk ; puruk(-e:n),,,CLEAN,,,,,,,,,,
p050_bururutek_n,50,bururutek,noun,pus. ki-buron v,pururut-e:k ; pururut; pururut-ya: ; pururut-ya:t,,"to make pregnant without having a husband, ki-bus V.",GLOSS-LEAK,,,,,,,,,,
p050_busagariek_n,50,busagariek,noun,"trash, rubbish, garbage, busariat^",_pusakar-ye:k ; _pusakar; _pusakar-ya: ; _pusakarya:t,,,CLEAN,,,,,,,,,,
p050_ke_burburen_vt,50,ke-burburen,verb_transitive,L to erase what has been done already to start again. 2. to disrupt by saying s.t. different from what was being said. 3. to cover up,ke:-purpuren,,,CLEAN,,,,,,,,,,
p50_ke_burer_v,50,ke-burer,verb,to laze on bed,_ke:-pu:re:r,Oei ne Jepkeny?,Burersei enk itok. What is Jepkeny doing? (She) is lazing in bed.,RECONSTRUCTED,,,,,,,,,,
p050_ke_buruch_vt,50,ke-buruch,verb_transitive,"to mix, combine, keburuch bek ak chego to mix water with milk",ke:-puruc,,ke-buruk v.ven.,HAS-GHOSTS,,,,,,,,,,
p050_ke_burugen_vt,50,ke-burugen,verb_transitive,"to mix. Burugen! Mix it! /puruken/ burugenikn. /puruken-ik, puruken/  mixture",ke:-puruken,,,CLEAN,,,,,,,,,,
p051_busbus_a,51,busbus,adjective,1. crumbly,puspus ; puspus(-e:n),Busbus chebololet.,The marrow is crumbly.,CLEAN,,,,,,,,,,
p051_busiek_n,51,busiek,noun,1. flour. 2. polite term for vagina,_pusy-e:k ; _pusy-o; _pusy-a: ; _pusy-a:t,,Tuch busiek! Cover your vagina (said to children)!,CLEAN,,,,,,,,,,
p051_busienet_n,51,busienet,noun,type of cattle tick,pu:sye:n-et ; pu:sye:n; pu:sye:n ; pu:sye:n-ik,,,CLEAN,,,,,,,,,,
p051_busit_n,51,busit,noun,cat. ke-but V,pus-i:t ; pus-i; pus-i:s-ya ; pus-i:s-yek ; pus-i:n(-ik),,"1. to weed (millet). 2. to gather (firewood). 3. to pick (flowers). 4. to play a plucked instrument. 5. to tear down (a house), kebut kot to tear down a house",HAS-GHOSTS|GLOSS-LEAK,,,,,,,,,,
p51_but_v,51,but,verb,to carve. 2. to trim,_ki:-pu:t,Ibut ketit ab oiywet!,Trim the handle ofthe axe!.,RECONSTRUCTED,,,,,,,,,,
p051_butatiat_n,51,butatiat,noun,potato,_putat-ya:t ; _putat-ya:; _putate ; _putat-e:k,,,CLEAN,,,,,,,,,,
p051_butek_n,51,butek,noun,"[cf. chebutiet hairy caterpillar (leaves rash)] facial hair, butek ab kut moustache",pu:t-e:k ; pu:t; pu:t-ya: ; pu:t-ya:t,,,CLEAN,,,,,,,,,,
p051_butieito_n,51,butieito,noun,warthog. ke-butul V,putyey-ta ; putyey; putyey-wa:k ; putyey-we:k,,to pinch off a piece of. ke-butus V.,GLOSS-LEAK,,,,,,,,,,
p051_buwotik_n,51,buwotik,noun,"lochia, a discharge from the uterus after childbirth, buotn",puwa:t-ik ; puwa:t,,,CLEAN,,,,,,,,,,
p51_ki_but_e_vinstr,51,ki-but-e,verb_instrumental,"to fall on, over",_ki:-put-e:,Mebute ingegutiana.,Don't fall over that (river) bank.,RECONSTRUCTED,,,,,,,,,,
hollis_p051_kipsakeiyot_n,51,kipsakeiyot,noun,lesser medicine man (Talai clan),,,,CLEAN,,,,,,,,,,
